BMRCalculator,61,MALE,64.86370891,167.005,1381.9738959467559
BMRCalculator,61,MALE,67.24506885,171.45,1436.9610737976598
BMRCalculator,57,MALE,73.70876013,176.53,1578.2839348037082
BMRCalculator,69,MALE,80.62604377,173.99,1579.639270507532
BMRCalculator,81,MALE,73.14176966,178.435,1417.8981951564558
BMRCalculator,66,MALE,77.67769336,175.895,1568.8910215093763
BMRCalculator,67,MALE,74.27575059,172.085,1496.291292313444
BMRCalculator,64,MALE,68.15225359,170.815,1425.9942199682441
BMRCalculator,64,MALE,86.29594839,184.785,1745.3951543799242
BMRCalculator,70,MALE,77.45089718,177.8,1548.2834976604881
BMRCalculator,72,MALE,76.20351816,175.895,1508.0887538290563
BMRCalculator,67,MALE,75.74992579,171.45,1513.386464493764
BMRCalculator,72,MALE,71.55419637,170.815,1418.736376301692
BMRCalculator,64,MALE,72.5747792,167.005,1467.74845014672
BMRCalculator,46,MALE,80.1724514,184.15,1779.60017767224
BMRCalculator,48,MALE,79.83225712,185.42,1767.7661530113917
BMRCalculator,46,MALE,80.28584949,177.8,1749.388627846684
BMRCalculator,44,MALE,81.53322851,176.53,1773.697894178116
BMRCalculator,47,MALE,74.95613914,179.07,1675.6957739976237
BMRCalculator,46,MALE,87.31653123,182.245,1868.3114193624679
BMRCalculator,47,MALE,83.57439417,189.23,1845.0440978681718
BMRCalculator,53,MALE,101.8314871,197.485,2096.88057850436
BMRCalculator,38,MALE,85.61555984,186.055,1918.0229141957439
BMRCalculator,50,MALE,73.70876013,168.91,1587.4437888037082
BMRCalculator,46,MALE,70.98720591,173.355,1599.277732291956
BMRCalculator,47,MALE,89.35769689,182.88,1892.8028085525239
BMRCalculator,49,MALE,90.03808545,186.69,1907.71181287422
BMRCalculator,48,MALE,78.81167429,182.88,1741.023124166364
BMRCalculator,41,MALE,78.35808192,180.975,1772.5392168310723
BMRCalculator,49,MALE,89.2442988,187.325,1899.9730718780802
BMRCalculator,43,MALE,80.28584949,175.895,1760.1223413466844
BMRCalculator,43,MALE,75.06953724,173.99,1678.8584153095842
BMRCalculator,43,MALE,90.83187209,186.69,1959.1576492328443
BMRCalculator,52,MALE,92.1926492,188.595,1926.60679823872
BMRCalculator,43,MALE,87.99691978,191.77,1945.589283046648
BMRCalculator,40,MALE,76.43031435,175.895,1727.36756431546
BMRCalculator,43,MALE,77.45089718,173.99,1711.605924660488
BMRCalculator,43,MALE,83.1208018,177.8,1808.6387580328799
BMRCalculator,47,MALE,80.85283995,177.8,1750.4306538564201
BMRCalculator,42,MALE,73.93555631,178.435,1692.2590316525961
BMRCalculator,48,MALE,79.49206284,182.245,1747.2024598505438
BMRCalculator,40,MALE,71.66759446,175.895,1661.872545476136
BMRCalculator,48,MALE,80.39924758,184.785,1772.3860835211278
BMRCalculator,51,MALE,81.19303423,182.88,1753.5056335172676
BMRCalculator,40,MALE,86.63614267,187.96,1928.078847540772
BMRCalculator,44,MALE,85.04856938,183.515,1856.9875061860077
BMRCalculator,52,MALE,93.66682441,189.23,1950.056161556556
BMRCalculator,44,MALE,84.02798654,181.61,1833.421572703464
BMRCalculator,40,MALE,72.68817729,174.625,1669.553001321164
BMRCalculator,47,MALE,68.71924406,169.545,1542.2720551154957
BMRCalculator,50,MALE,73.02837157,168.91,1578.087357482012
BMRCalculator,46,MALE,75.74992579,170.18,1648.887273493764
BMRCalculator,42,MALE,80.51264568,174.625,1763.641960833088
BMRCalculator,43,MALE,69.05943833,172.085,1586.6786526388282
BMRCalculator,40,MALE,87.20313313,186.055,1926.3445870505082
BMRCalculator,42,MALE,74.95613914,177.165,1699.939487497624
BMRCalculator,49,MALE,77.90448955,181.61,1715.43869149578
BMRCalculator,40,MALE,77.67769336,179.07,1760.406499009376
BMRCalculator,47,MALE,89.35769689,186.055,1908.6882860525238
BMRCalculator,50,MALE,71.21400209,169.545,1556.3139696408439
BMRCalculator,41,MALE,76.31691625,176.53,1722.2302545035002
BMRCalculator,44,MALE,84.36818082,177.165,1815.860119864312
BMRCalculator,39,MALE,75.6365277,179.705,1742.2693008193203
BMRCalculator,43,MALE,85.16196747,187.96,1887.541579860452
BMRCalculator,40,MALE,76.31691625,180.975,1751.2249230035002
BMRCalculator,49,MALE,96.50177672,190.5,2015.6604827427518
BMRCalculator,40,MALE,80.1724514,180.34,1801.06760467224
BMRCalculator,40,MALE,78.5848781,176.53,1760.1733586799598
BMRCalculator,52,MALE,75.74992579,172.085,1617.8885599937641
BMRCalculator,23,MALE,72.46138111,183.515,1825.748527972276
BMRCalculator,23,MALE,85.34340442,196.85,2069.615965222072
BMRCalculator,24,MALE,70.76040972,179.705,1776.5398768055525
BMRCalculator,24,MALE,94.57400915,184.785,2129.43173472714
BMRCalculator,25,MALE,93.66682441,177.165,2072.076347056556
BMRCalculator,25,MALE,65.20390319,184.15,1715.613690107604
BMRCalculator,26,MALE,101.1510985,178.435,2174.5962816326
BMRCalculator,26,MALE,69.05943833,175.26,1717.3991301388282
BMRCalculator,26,MALE,109.6559554,189.23,2345.56229527864
BMRCalculator,27,MALE,66.22448602,183.515,1712.961241452632
BMRCalculator,27,MALE,71.100604,170.815,1716.4737554664002
BMRCalculator,27,MALE,90.83187209,186.69,2067.237649232844
BMRCalculator,28,MALE,77.79109146,191.135,1903.3907188213361
BMRCalculator,28,MALE,93.32663013,175.26,2037.601844895708
BMRCalculator,28,MALE,82.78060753,183.515,1933.879402009548
BMRCalculator,30,MALE,61.91535851,174.625,1588.9595065861158
BMRCalculator,31,MALE,80.39924758,181.61,1871.335606021128
BMRCalculator,31,MALE,68.60584596,183.515,1718.6887508035359
BMRCalculator,33,MALE,88.90410452,185.42,1993.8435697172322
BMRCalculator,33,MALE,83.57439417,174.625,1866.540901368172
BMRCalculator,34,MALE,63.5029318,179.07,1606.0108479408798
BMRCalculator,34,MALE,99.22333094,182.88,2116.286061754504
BMRCalculator,35,MALE,98.42954429,187.325,2120.8548937583637
BMRCalculator,35,MALE,75.40973151,172.72,1731.222439832916
BMRCalculator,35,MALE,101.9448852,183.515,2150.13388281632
BMRCalculator,35,MALE,103.5324585,176.53,2137.0175053085995
BMRCalculator,35,MALE,78.35808192,176.53,1790.8295483310721
BMRCalculator,35,MALE,69.05943833,172.085,1640.7186526388282
BMRCalculator,35,MALE,57.03924053,166.37,1446.827841072348
BMRCalculator,35,MALE,80.39924758,180.34,1837.961415021128
BMRCalculator,36,MALE,79.94565521,181.61,1831.3229851858362
BMRCalculator,36,MALE,102.8520699,182.245,2149.49993293684
BMRCalculator,37,MALE,65.88429174,175.895,1602.607879791784
BMRCalculator,37,MALE,68.49244787,170.18,1609.8803401290922
BMRCalculator,37,MALE,109.4291593,181.61,2230.01334002988
BMRCalculator,38,MALE,84.93517128,175.895,1857.832954874048
BMRCalculator,39,MALE,106.4808089,189.23,2214.0839506692396
BMRCalculator,39,MALE,99.45012712,188.595,2114.223731603392
BMRCalculator,40,MALE,53.75069585,172.72,1399.60104505086
BMRCalculator,40,MALE,66.11108793,170.815,1560.0449262781879
BMRCalculator,40,MALE,72.23458492,177.165,1676.023762485872
BMRCalculator,40,MALE,77.33749909,188.595,1803.384715986044
BMRCalculator,40,MALE,75.97672198,181.61,1749.7238029801679
BMRCalculator,41,MALE,105.5736241,188.595,2184.92161267356
BMRCalculator,41,MALE,95.48119389,182.88,2017.540689897724
BMRCalculator,41,MALE,91.73905683,184.15,1972.4345089034282
BMRCalculator,41,MALE,83.91458845,173.355,1810.82492602902
BMRCalculator,41,MALE,69.39963261,175.895,1623.929441299676
BMRCalculator,42,MALE,110.7899364,193.04,2272.1389213982397
BMRCalculator,42,MALE,87.7701236,179.07,1885.68356269776
BMRCalculator,42,MALE,101.9448852,189.865,2134.61983781632
BMRCalculator,42,MALE,73.82215822,184.785,1722.4705814781519
BMRCalculator,42,MALE,81.6466266,173.355,1772.8818218525598
BMRCalculator,42,MALE,70.87380781,175.26,1634.2696134799962
BMRCalculator,42,MALE,76.20351816,181.61,1739.3326133290561
BMRCalculator,42,MALE,75.86332388,184.785,1750.5398751682078
BMRCalculator,43,MALE,77.45089718,171.45,1698.897542660488
BMRCalculator,43,MALE,80.85283995,178.435,1780.62774935642
BMRCalculator,43,MALE,68.0388555,175.895,1591.7065787938002
BMRCalculator,43,MALE,90.94527019,181.61,1935.300290544804
BMRCalculator,44,MALE,83.46099608,187.96,1857.3955016937282
BMRCalculator,44,MALE,101.1510985,177.165,2046.6520906325998
BMRCalculator,44,MALE,94.68740724,185.42,1999.0682354015837
BMRCalculator,44,MALE,75.29633342,166.37,1637.0970796584718
BMRCalculator,47,MALE,88.45051215,184.15,1886.6817578819396
BMRCalculator,47,MALE,72.80157539,178.435,1642.8899796331239
BMRCalculator,47,MALE,72.46138111,179.705,1644.565954972276
BMRCalculator,49,MALE,63.72972799,172.72,1476.0337034272839
BMRCalculator,49,MALE,98.08935001,189.23,2031.1379645975157
BMRCalculator,49,MALE,76.31691625,182.245,1696.7841140035002
BMRCalculator,50,MALE,88.33711406,179.705,1842.617684207496
BMRCalculator,50,MALE,78.35808192,185.42,1733.983885331072
BMRCalculator,51,MALE,99.33672903,162.56,1901.3434109289478
BMRCalculator,51,MALE,67.69866122,177.165,1539.342554132952
BMRCalculator,51,MALE,70.08002117,177.8,1575.267159121372
BMRCalculator,52,MALE,90.37827972,182.245,1869.8853598975522
BMRCalculator,53,MALE,70.08002117,175.895,1552.2258726213722
BMRCalculator,54,MALE,69.5130307,179.07,1553.55932397412
BMRCalculator,54,MALE,104.3262451,183.515,2054.5363916171596
BMRCalculator,54,MALE,73.36856585,171.45,1568.45395514286
BMRCalculator,55,MALE,64.52351463,170.815,1436.888253285908
BMRCalculator,55,MALE,81.53322851,174.625,1689.861607678116
BMRCalculator,55,MALE,57.37943481,169.545,1332.2915342331958
BMRCalculator,55,MALE,76.88390672,173.355,1619.5718031507517
BMRCalculator,55,MALE,90.03808545,188.595,1876.7130993742198
BMRCalculator,56,MALE,79.15186857,176.53,1659.890384827212
BMRCalculator,56,MALE,76.09012007,173.99,1605.078062154612
BMRCalculator,57,MALE,67.01827267,167.005,1438.622594948772
BMRCalculator,57,MALE,82.66720943,182.245,1730.0708056975882
BMRCalculator,58,MALE,79.60546094,181.61,1678.034769662504
BMRCalculator,58,MALE,73.36856585,170.815,1538.25685964286
BMRCalculator,60,MALE,71.55419637,171.45,1502.973471801692
BMRCalculator,62,MALE,76.54371244,171.45,1558.077300989904
BMRCalculator,62,MALE,86.86293886,183.515,1760.3479895271762
BMRCalculator,63,MALE,99.40476789,176.53,1891.1151551161242
BMRCalculator,64,MALE,70.42021544,176.53,1485.7761836447041
BMRCalculator,65,MALE,86.06915221,167.005,1646.562670031036
BMRCalculator,65,MALE,57.83302718,167.005,1258.270773068488
BMRCalculator,65,MALE,101.8314871,173.355,1895.09094950436
BMRCalculator,66,MALE,106.2540127,182.88,1996.8091850453202
BMRCalculator,67,MALE,103.3056623,184.785,1959.0409361846796
BMRCalculator,67,MALE,90.49167782,173.99,1728.817523709512
BMRCalculator,68,MALE,70.53361354,175.895,1457.1384934566643
BMRCalculator,69,MALE,97.74915574,179.07,1840.5262210741841
BMRCalculator,70,MALE,60.89477567,170.18,1282.485191103572
BMRCalculator,72,MALE,91.17206637,177.165,1720.284432393692
BMRCalculator,72,MALE,84.7083751,167.64,1583.74190302516
BMRCalculator,72,MALE,86.52274458,179.07,1665.8801053663278
BMRCalculator,74,MALE,94.12041678,177.8,1750.496063391848
